Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
ACNB,ACNB CORP,Financials,Equity,"5,467,292.10",0.01,"5,467,292.10","186,597.00",29.3,United States,NASDAQ,USD,1,USD,-
RLGT,RADIANT LOGISTIC INC,Industrials,Equity,"5,436,158.56",0.01,"5,436,158.56","844,124.00",6.44,United States,Nyse Mkt Llc,USD,1,USD,-
LPSN,LIVEPERSON INC,Information Technology,Equity,"5,434,075.32",0.01,"5,434,075.32","1,570,542.00",3.46,United States,NASDAQ,USD,1,USD,-
SENEA,SENECA FOODS CORP CLASS A,Consumer Staples,Equity,"5,427,397.88",0.01,"5,427,397.88","116,318.00",46.66,United States,NASDAQ,USD,1,USD,-
WEAV,WEAVE COMMUNICATIONS INC,Information Technology,Equity,"5,423,167.74",0.01,"5,423,167.74","703,394.00",7.71,United States,New York Stock Exchange Inc.,USD,1,USD,-
CANO,CANO HEALTH INC CLASS A,Health Care,Equity,"5,412,357.24",0.01,"5,412,357.24","3,707,094.00",1.46,United States,New York Stock Exchange Inc.,USD,1,USD,-
FSBC,FIVE STAR BANCORP,Financials,Equity,"5,400,338.48",0.01,"5,400,338.48","270,152.00",19.99,United States,NASDAQ,USD,1,USD,-
RIGL,RIGEL PHARMACEUTICALS INC,Health Care,Equity,"5,395,692.12",0.01,"5,395,692.12","3,826,732.00",1.41,United States,NASDAQ,USD,1,USD,-
JMSB,JOHN MARSHALL BANCORP INC,Financials,Equity,"5,333,212.08",0.01,"5,333,212.08","251,448.00",21.21,United States,NASDAQ,USD,1,USD,-
CLAR,CLARUS CORP,Consumer Discretionary,Equity,"5,264,974.00",0.01,"5,264,974.00","642,070.00",8.2,United States,NASDAQ,USD,1,USD,-
IBRX,IMMUNITYBIO INC,Health Care,Equity,"5,244,494.13",0.01,"5,244,494.13","1,879,747.00",2.79,United States,NASDAQ,USD,1,USD,-
FFWM,FIRST FOUNDATION INC,Financials,Equity,"5,246,872.47",0.01,"5,246,872.47","1,189,767.00",4.41,United States,NASDAQ,USD,1,USD,-
OTLK,OUTLOOK THERAPEUTICS INC,Health Care,Equity,"5,242,123.25",0.01,"5,242,123.25","2,995,499.00",1.75,United States,NASDAQ,USD,1,USD,-
ERAS,ERASCA INC,Health Care,Equity,"5,212,399.50",0.01,"5,212,399.50","1,579,515.00",3.3,United States,NASDAQ,USD,1,USD,-
HYLN,HYLIION HOLDINGS CORP CLASS A,Industrials,Equity,"5,204,134.86",0.01,"5,204,134.86","3,135,021.00",1.66,United States,New York Stock Exchange Inc.,USD,1,USD,-
RRBI,RED RIVER BANCSHARES INC,Financials,Equity,"5,196,762.30",0.01,"5,196,762.30","101,065.00",51.42,United States,NASDAQ,USD,1,USD,-
BNGO,BIONANO GENOMICS INC,Health Care,Equity,"5,168,139.13",0.01,"5,168,139.13","6,711,869.00",0.77,United States,NASDAQ,USD,1,USD,-
MGTX,MEIRAGTX HOLDINGS PLC,Health Care,Equity,"5,170,634.64",0.01,"5,170,634.64","700,628.00",7.38,United States,NASDAQ,USD,1,USD,-
INGN,INOGEN INC,Health Care,Equity,"5,139,954.82",0.01,"5,139,954.82","513,482.00",10.01,United States,NASDAQ,USD,1,USD,-
ALPN,ALPINE IMMUNE SCIENCES INC,Health Care,Equity,"5,079,275.36",0.01,"5,079,275.36","473,813.00",10.72,United States,NASDAQ,USD,1,USD,-
SCU,SCULPTOR CAPITAL MANAGEMENT INC CL,Financials,Equity,"5,065,347.56",0.01,"5,065,347.56","544,076.00",9.31,United States,New York Stock Exchange Inc.,USD,1,USD,-
SMMF,SUMMIT FINANCIAL GROUP INC,Financials,Equity,"5,061,541.20",0.01,"5,061,541.20","258,770.00",19.56,United States,NASDAQ,USD,1,USD,-
SEER,SEER INC CLASS A,Health Care,Equity,"5,052,230.91",0.01,"5,052,230.91","1,130,253.00",4.47,United States,NASDAQ,USD,1,USD,-
RYAM,RAYONIER ADVANCED MATERIALS INC,Materials,Equity,"5,049,083.16",0.01,"5,049,083.16","1,390,932.00",3.63,United States,New York Stock Exchange Inc.,USD,1,USD,-
FBIZ,FIRST BUSINESS FINANCIAL SERVICES,Financials,Equity,"5,039,547.84",0.01,"5,039,547.84","184,194.00",27.36,United States,NASDAQ,USD,1,USD,-
GCO,GENESCO INC,Consumer Discretionary,Equity,"5,015,154.58",0.01,"5,015,154.58","274,202.00",18.29,United States,New York Stock Exchange Inc.,USD,1,USD,-
EHTH,EHEALTH INC,Financials,Equity,"4,993,286.16",0.01,"4,993,286.16","562,307.00",8.88,United States,NASDAQ,USD,1,USD,-
HRT,HIRERIGHT HOLDINGS CORP,Industrials,Equity,"4,989,412.30",0.01,"4,989,412.30","474,730.00",10.51,United States,New York Stock Exchange Inc.,USD,1,USD,-
NETI,ENETI INC,Industrials,Equity,"4,968,441.40",0.01,"4,968,441.40","516,470.00",9.62,Monaco,New York Stock Exchange Inc.,USD,1,USD,-
IPI,INTREPID POTASH INC,Materials,Equity,"4,952,809.20",0.01,"4,952,809.20","248,635.00",19.92,United States,New York Stock Exchange Inc.,USD,1,USD,-
ENFN,ENFUSION INC CLASS A,Information Technology,Equity,"4,953,087.62",0.01,"4,953,087.62","614,527.00",8.06,United States,New York Stock Exchange Inc.,USD,1,USD,-
ZUMZ,ZUMIEZ INC,Consumer Discretionary,Equity,"4,946,576.55",0.01,"4,946,576.55","365,061.00",13.55,United States,NASDAQ,USD,1,USD,-
DGICA,DONEGAL GROUP INC CLASS A,Financials,Equity,"4,923,002.61",0.01,"4,923,002.61","335,583.00",14.67,United States,NASDAQ,USD,1,USD,-
AKTS,AKOUSTIS TECHNOLOGIES INC,Information Technology,Equity,"4,919,285.59",0.01,"4,919,285.59","1,486,189.00",3.31,United States,NASDAQ,USD,1,USD,-
LFCR,LIFECORE BIOMEDICAL INC,Consumer Staples,Equity,"4,913,581.64",0.01,"4,913,581.64","587,749.00",8.36,United States,NASDAQ,USD,1,USD,-
FLL,FULL HOUSE RESORTS INC,Consumer Discretionary,Equity,"4,914,362.16",0.01,"4,914,362.16","718,474.00",6.84,United States,NASDAQ,USD,1,USD,-
ICVX,ICOSAVAX INC,Health Care,Equity,"4,881,525.60",0.01,"4,881,525.60","496,090.00",9.84,United States,NASDAQ,USD,1,USD,-
PEPG,PEPGEN LTD,Health Care,Equity,"4,876,221.94",0.01,"4,876,221.94","311,182.00",15.67,United States,NASDAQ,USD,1,USD,-
BRT,BRT APARTMENTS CORP,Real Estate,Equity,"4,858,065.90",0.01,"4,858,065.90","254,349.00",19.1,United States,New York Stock Exchange Inc.,USD,1,USD,-
SSTI,SOUNDTHINKING INC,Information Technology,Equity,"4,831,597.38",0.01,"4,831,597.38","198,586.00",24.33,United States,NASDAQ,USD,1,USD,-
GNTY,GUARANTY BANCSHARES INC,Financials,Equity,"4,822,347.60",0.01,"4,822,347.60","191,363.00",25.2,United States,New York Stock Exchange Inc.,USD,1,USD,-
NEXT,NEXTDECADE CORP,Energy,Equity,"4,816,801.22",0.01,"4,816,801.22","846,538.00",5.69,United States,NASDAQ,USD,1,USD,-
MAX,MEDIAALPHA INC CLASS A,Communication,Equity,"4,810,432.00",0.01,"4,810,432.00","546,640.00",8.8,United States,New York Stock Exchange Inc.,USD,1,USD,-
URG,UR ENERGY INC,Energy,Equity,"4,801,889.29",0.01,"4,801,889.29","4,487,747.00",1.07,Canada,Nyse Mkt Llc,USD,1,USD,-
PRTS,CARPARTS COM INC,Consumer Discretionary,Equity,"4,789,743.21",0.01,"4,789,743.21","1,132,327.00",4.23,United States,NASDAQ,USD,1,USD,-
CMAX,CAREMAX INC CLASS A,Health Care,Equity,"4,783,990.68",0.01,"4,783,990.68","1,265,606.00",3.78,United States,NASDAQ,USD,1,USD,-
USM,UNITED STATES CELLULAR CORP,Communication,Equity,"4,779,446.50",0.01,"4,779,446.50","329,617.00",14.5,United States,New York Stock Exchange Inc.,USD,1,USD,-
GRWG,GROWGENERATION CORP,Consumer Discretionary,Equity,"4,768,944.80",0.01,"4,768,944.80","1,288,904.00",3.7,United States,NASDAQ,USD,1,USD,-
PMVP,PMV PHARMACEUTICALS INC,Health Care,Equity,"4,758,490.10",0.01,"4,758,490.10","836,290.00",5.69,United States,NASDAQ,USD,1,USD,-
BCML,BAYCOM CORP,Financials,Equity,"4,748,466.96",0.01,"4,748,466.96","285,708.00",16.62,United States,NASDAQ,USD,1,USD,-
ZIMV,ZIMVIE INC,Health Care,Equity,"4,715,429.85",0.01,"4,715,429.85","469,197.00",10.05,United States,NASDAQ,USD,1,USD,-
LXRX,LEXICON PHARMACEUTICALS INC,Health Care,Equity,"4,719,957.54",0.01,"4,719,957.54","1,858,251.00",2.54,United States,NASDAQ,USD,1,USD,-
TCBX,THIRD COAST BANCSHARES INC,Financials,Equity,"4,720,224.15",0.01,"4,720,224.15","285,555.00",16.53,United States,NASDAQ,USD,1,USD,-
ORRF,ORRSTOWN FINANCIAL SERVICES INC,Financials,Equity,"4,700,426.49",0.01,"4,700,426.49","245,197.00",19.17,United States,NASDAQ,USD,1,USD,-
TREE,LENDINGTREE INC,Financials,Equity,"4,672,066.98",0.01,"4,672,066.98","235,606.00",19.83,United States,NASDAQ,USD,1,USD,-
GLUE,MONTE ROSA THERAPEUTICS INC,Health Care,Equity,"4,673,190.60",0.01,"4,673,190.60","630,660.00",7.41,United States,NASDAQ,USD,1,USD,-
NRGV,ENERGY VAULT HOLDINGS INC,Industrials,Equity,"4,657,583.61",0.01,"4,657,583.61","1,855,611.00",2.51,United States,New York Stock Exchange Inc.,USD,1,USD,-
MVBF,MVB FINANCIAL CORP,Financials,Equity,"4,627,043.73",0.01,"4,627,043.73","241,369.00",19.17,United States,NASDAQ,USD,1,USD,-
UTI,UNIVERSAL TECHNICAL INSTITUTE INC,Consumer Discretionary,Equity,"4,617,561.36",0.01,"4,617,561.36","713,688.00",6.47,United States,New York Stock Exchange Inc.,USD,1,USD,-
ARIS,ARIS WATER SOLUTIONS INC CLASS A,Industrials,Equity,"4,619,479.20",0.01,"4,619,479.20","503,760.00",9.17,United States,New York Stock Exchange Inc.,USD,1,USD,-
RM,REGIONAL MANAGEMENT CORP,Financials,Equity,"4,613,716.80",0.01,"4,613,716.80","168,630.00",27.36,United States,New York Stock Exchange Inc.,USD,1,USD,-
SHBI,SHORE BANCSHARES INC,Financials,Equity,"4,567,987.38",0.01,"4,567,987.38","397,562.00",11.49,United States,NASDAQ,USD,1,USD,-
HUMA,HUMACYTE INC,Health Care,Equity,"4,542,643.91",0.01,"4,542,643.91","1,217,867.00",3.73,United States,NASDAQ,USD,1,USD,-
MASS,908 DEVICES,Information Technology,Equity,"4,529,977.32",0.01,"4,529,977.32","496,164.00",9.13,United States,NASDAQ,USD,1,USD,-
BWB,BRIDGEWATER BANCSHARES INC,Financials,Equity,"4,521,381.50",0.01,"4,521,381.50","488,798.00",9.25,United States,NASDAQ,USD,1,USD,-
FLWS,1-800 FLOWERS.COM INC CLASS A,Consumer Discretionary,Equity,"4,517,512.92",0.01,"4,517,512.92","583,658.00",7.74,United States,NASDAQ,USD,1,USD,-
NUVB,NUVATION BIO INC CLASS A,Health Care,Equity,"4,504,485.44",0.01,"4,504,485.44","2,665,376.00",1.69,United States,New York Stock Exchange Inc.,USD,1,USD,-
SKWD,SKYWARD SPECIALTY INSURANCE GROUP,Financials,Equity,"4,498,924.70",0.01,"4,498,924.70","194,338.00",23.15,United States,NASDAQ,USD,1,USD,-
RBBN,RIBBON COMMUNICATIONS INC,Information Technology,Equity,"4,500,297.90",0.01,"4,500,297.90","1,613,010.00",2.79,United States,NASDAQ,USD,1,USD,-
CIO,CITY OFFICE REIT INC,Real Estate,Equity,"4,494,634.41",0.01,"4,494,634.41","904,353.00",4.97,United States,New York Stock Exchange Inc.,USD,1,USD,-
ULH,UNIVERSAL LOGISTICS INC,Industrials,Equity,"4,484,617.44",0.01,"4,484,617.44","165,362.00",27.12,United States,NASDAQ,USD,1,USD,-
FRST,PRIMIS FINANCIAL CORP,Financials,Equity,"4,468,956.80",0.01,"4,468,956.80","580,384.00",7.7,United States,NASDAQ,USD,1,USD,-
KRO,KRONOS WORLDWIDE INC,Materials,Equity,"4,459,351.71",0.01,"4,459,351.71","513,159.00",8.69,United States,New York Stock Exchange Inc.,USD,1,USD,-
TRUE,TRUECAR INC,Communication,Equity,"4,460,320.18",0.01,"4,460,320.18","1,973,593.00",2.26,United States,NASDAQ,USD,1,USD,-
DOUG,DOUGLAS ELLIMAN INC,Real Estate,Equity,"4,451,053.88",0.01,"4,451,053.88","1,660,841.00",2.68,United States,New York Stock Exchange Inc.,USD,1,USD,-
ZYXI,ZYNEX INC,Health Care,Equity,"4,442,564.42",0.01,"4,442,564.42","477,182.00",9.31,United States,NASDAQ,USD,1,USD,-
AMTX,AEMETIS INC,Energy,Equity,"4,437,383.04",0.01,"4,437,383.04","770,379.00",5.76,United States,NASDAQ,USD,1,USD,-
RMNI,RIMINI STREET INC,Information Technology,Equity,"4,434,004.38",0.01,"4,434,004.38","1,044,524.00",4.25,United States,NASDAQ,USD,1,USD,-
EGRX,EAGLE PHARMACEUTICALS INC,Health Care,Equity,"4,415,703.81",0.01,"4,415,703.81","232,773.00",18.97,United States,NASDAQ,USD,1,USD,-
BHIL,BENSON HILL INC,Consumer Staples,Equity,"4,410,917.07",0.01,"4,410,917.07","3,706,653.00",1.19,United States,New York Stock Exchange Inc.,USD,1,USD,-
IBEX,IBEX LTD,Industrials,Equity,"4,400,660.55",0.01,"4,400,660.55","205,159.00",21.45,United States,NASDAQ,USD,1,USD,-
SFST,SOUTHERN FIRST BANCSHARES INC,Financials,Equity,"4,403,747.04",0.01,"4,403,747.04","175,588.00",25.08,United States,NASDAQ,USD,1,USD,-
HBT,HBT FINANCIAL INC,Financials,Equity,"4,392,289.44",0.01,"4,392,289.44","237,678.00",18.48,United States,NASDAQ,USD,1,USD,-
WLDN,WILLDAN GROUP INC,Industrials,Equity,"4,379,615.84",0.01,"4,379,615.84","239,062.00",18.32,United States,NASDAQ,USD,1,USD,-
VERA,VERA THERAPEUTICS INC CLASS A,Health Care,Equity,"4,374,513.00",0.01,"4,374,513.00","486,057.00",9,United States,NASDAQ,USD,1,USD,-
AFCG,AFC GAMMA INC,Financials,Equity,"4,370,141.16",0.01,"4,370,141.16","367,857.00",11.88,United States,NASDAQ,USD,1,USD,-
BLND,BLEND LABS INC CLASS A,Information Technology,Equity,"4,366,114.20",0.01,"4,366,114.20","4,158,204.00",1.05,United States,New York Stock Exchange Inc.,USD,1,USD,-
STHO,STAR HOLDINGS SHARES OF BENEFICIAL,Real Estate,Equity,"4,368,424.41",0.01,"4,368,424.41","290,647.00",15.03,United States,NASDAQ,USD,1,USD,-
HT,HERSHA HOSPITALITY REIT TRUST CLAS,Real Estate,Equity,"4,324,254.64",0.01,"4,324,254.64","704,276.00",6.14,United States,New York Stock Exchange Inc.,USD,1,USD,-
SEAT,VIVID SEATS INC CLASS A,Communication,Equity,"4,258,960.86",0.01,"4,258,960.86","577,878.00",7.37,United States,NASDAQ,USD,1,USD,-
RSI,RUSH STREET INTERACTIVE INC CLASS,Consumer Discretionary,Equity,"4,252,835.20",0.01,"4,252,835.20","1,329,011.00",3.2,United States,New York Stock Exchange Inc.,USD,1,USD,-
ALTO,ALTO INGREDIENTS INC,Materials,Equity,"4,235,820.75",0.01,"4,235,820.75","1,882,587.00",2.25,United States,NASDAQ,USD,1,USD,-
NKLA,NIKOLA CORP,Industrials,Equity,"4,222,729.37",0.01,"4,222,729.37","7,594,837.00",0.56,United States,NASDAQ,USD,1,USD,-
BLDE,BLADE AIR MOBILITY INC CLASS A,Industrials,Equity,"4,211,507.61",0.01,"4,211,507.61","1,264,717.00",3.33,United States,NASDAQ,USD,1,USD,-
SAMG,SILVERCREST ASSET MANAGEMENT GROUP,Financials,Equity,"4,212,888.96",0.01,"4,212,888.96","210,224.00",20.04,United States,NASDAQ,USD,1,USD,-
OUST,OUSTER INC CLASS A,Information Technology,Equity,"4,200,128.64",0.01,"4,200,128.64","648,168.00",6.48,United States,New York Stock Exchange Inc.,USD,1,USD,-
PKBK,PARKE BANCORP INC,Financials,Equity,"4,202,444.70",0.01,"4,202,444.70","245,757.00",17.1,United States,NASDAQ,USD,1,USD,-
JYNT,JOINT CORP,Health Care,Equity,"4,195,100.39",0.01,"4,195,100.39","313,301.00",13.39,United States,NASDAQ,USD,1,USD,-
EVER,EVERQUOTE INC CLASS A,Communication,Equity,"4,192,826.20",0.01,"4,192,826.20","461,765.00",9.08,United States,NASDAQ,USD,1,USD,-
PCYO,PURE CYCLE CORP,Utilities,Equity,"4,165,226.72",0.01,"4,165,226.72","417,776.00",9.97,United States,NASDAQ,USD,1,USD,-
CDLX,CARDLYTICS INC,Communication,Equity,"4,157,355.61",0.01,"4,157,355.61","754,511.00",5.51,United States,NASDAQ,USD,1,USD,-
PLCE,CHILDRENS PLACE INC,Consumer Discretionary,Equity,"4,161,658.71",0.01,"4,161,658.71","268,321.00",15.51,United States,NASDAQ,USD,1,USD,-
DSGN,DESIGN THERAPEUTICS INC,Health Care,Equity,"4,128,136.08",0.01,"4,128,136.08","749,208.00",5.51,United States,NASDAQ,USD,1,USD,-
RDVT,RED VIOLET INC,Industrials,Equity,"4,123,066.31",0.01,"4,123,066.31","210,683.00",19.57,United States,NASDAQ,USD,1,USD,-
CNTY,CENTURY CASINOS INC,Consumer Discretionary,Equity,"4,107,667.41",0.01,"4,107,667.41","577,731.00",7.11,United States,NASDAQ,USD,1,USD,-
PRPL,PURPLE INNOVATION INC,Consumer Discretionary,Equity,"4,101,605.97",0.01,"4,101,605.97","1,429,131.00",2.87,United States,NASDAQ,USD,1,USD,-
GBIO,GENERATION BIO,Health Care,Equity,"4,104,867.20",0.01,"4,104,867.20","1,047,160.00",3.92,United States,NASDAQ,USD,1,USD,-
LAW,CS DISCO INC,Information Technology,Equity,"4,098,763.24",0.01,"4,098,763.24","516,868.00",7.93,United States,New York Stock Exchange Inc.,USD,1,USD,-
CMBM,CAMBIUM NETWORKS CORP,Information Technology,Equity,"4,081,084.26",0.01,"4,081,084.26","261,273.00",15.62,United States,NASDAQ,USD,1,USD,-
TG,TREDEGAR CORP,Materials,Equity,"4,066,872.53",0.01,"4,066,872.53","580,153.00",7.01,United States,New York Stock Exchange Inc.,USD,1,USD,-
PTSI,PAM TRANSPORTATION SERVICES INC,Industrials,Equity,"4,058,532.87",0.01,"4,058,532.87","152,979.00",26.53,United States,NASDAQ,USD,1,USD,-
TTSH,TILE SHOP HOLDINGS INC,Consumer Discretionary,Equity,"4,032,204.16",0.01,"4,032,204.16","741,214.00",5.44,United States,NASDAQ,USD,1,USD,-
ALXO,ALX ONCOLOGY HOLDINGS INC,Health Care,Equity,"4,024,001.49",0.01,"4,024,001.49","477,343.00",8.43,United States,NASDAQ,USD,1,USD,-
LOCO,EL POLLO LOCO INC,Consumer Discretionary,Equity,"4,011,392.00",0.01,"4,011,392.00","433,664.00",9.25,United States,NASDAQ,USD,1,USD,-
III,INFORMATION SERVICES GROUP INC,Information Technology,Equity,"3,994,226.70",0.01,"3,994,226.70","775,578.00",5.15,United States,NASDAQ,USD,1,USD,-
OB,OUTBRAIN INC,Communication,Equity,"3,976,427.70",0.01,"3,976,427.70","824,985.00",4.82,United States,NASDAQ,USD,1,USD,-
ATOM,ATOMERA INC,Information Technology,Equity,"3,972,850.44",0.01,"3,972,850.44","466,297.00",8.52,United States,NASDAQ,USD,1,USD,-
MLYS,MINERALYS THERAPEUTICS INC,Health Care,Equity,"3,963,035.55",0.01,"3,963,035.55","271,255.00",14.61,United States,NASDAQ,USD,1,USD,-
KPTI,KARYOPHARM THERAPEUTICS INC,Health Care,Equity,"3,958,394.30",0.01,"3,958,394.30","1,721,041.00",2.3,United States,NASDAQ,USD,1,USD,-
REI,RING ENERGY INC,Energy,Equity,"3,888,385.20",0.01,"3,888,385.20","2,160,214.00",1.8,United States,Nyse Mkt Llc,USD,1,USD,-
PRME,PRIME MEDICINE INC COM,Health Care,Equity,"3,890,778.99",0.01,"3,890,778.99","232,563.00",16.73,United States,NASDAQ,USD,1,USD,-
ATLC,ATLANTICUS HOLDINGS CORP,Financials,Equity,"3,886,455.60",0.01,"3,886,455.60","107,420.00",36.18,United States,NASDAQ,USD,1,USD,-
GCBC,GREENE COUNTY BANCORP INC,Financials,Equity,"3,875,503.14",0.01,"3,875,503.14","151,446.00",25.59,United States,NASDAQ,USD,1,USD,-
PCB,PCB BANCORP,Financials,Equity,"3,865,768.72",0.01,"3,865,768.72","258,407.00",14.96,United States,NASDAQ,USD,1,USD,-
UNTY,UNITY BANCORP INC,Financials,Equity,"3,849,369.60",0.01,"3,849,369.60","168,832.00",22.8,United States,NASDAQ,USD,1,USD,-
METC,RAMACO RESOURCES INC,Materials,Equity,"3,844,322.09",0.01,"3,844,322.09","503,843.00",7.63,United States,NASDAQ,USD,1,USD,-
SPWH,SPORTSMANS WAREHOUSE HOLDINGS INC,Consumer Discretionary,Equity,"3,840,955.40",0.01,"3,840,955.40","829,580.00",4.63,United States,NASDAQ,USD,1,USD,-
BCBP,BCB BANCORP INC,Financials,Equity,"3,826,724.60",0.01,"3,826,724.60","343,204.00",11.15,United States,NASDAQ,USD,1,USD,-
ITIC,INVESTORS TITLE,Financials,Equity,"3,828,086.28",0.01,"3,828,086.28","28,212.00",135.69,United States,NASDAQ,USD,1,USD,-
SWIM,LATHAM GROUP INC,Consumer Discretionary,Equity,"3,812,585.93",0.01,"3,812,585.93","1,022,141.00",3.73,United States,NASDAQ,USD,1,USD,-
HEAR,TURTLE BEACH CORP,Information Technology,Equity,"3,804,331.23",0.01,"3,804,331.23","355,213.00",10.71,United States,NASDAQ,USD,1,USD,-
POWW,AMMO INC,Consumer Discretionary,Equity,"3,776,025.80",0.01,"3,776,025.80","1,987,382.00",1.9,United States,NASDAQ,USD,1,USD,-
BBCP,CONCRETE PUMPING HOLDINGS INC,Industrials,Equity,"3,767,041.08",0.01,"3,767,041.08","550,737.00",6.84,United States,NASDAQ,USD,1,USD,-
AMRS,AMYRIS INC,Materials,Equity,"3,755,896.73",0.01,"3,755,896.73","4,487,868.00",0.84,United States,NASDAQ,USD,1,USD,-
ADV,ADVANTAGE SOLUTIONS INC CLASS A,Communication,Equity,"3,745,074.87",0.01,"3,745,074.87","1,774,917.00",2.11,United States,NASDAQ,USD,1,USD,-
FVCB,FVCBANKCORP INC,Financials,Equity,"3,738,783.30",0.01,"3,738,783.30","349,419.00",10.7,United States,NASDAQ,USD,1,USD,-
CBAN,COLONY BANKCORP INC,Financials,Equity,"3,733,868.55",0.01,"3,733,868.55","390,981.00",9.55,United States,NASDAQ,USD,1,USD,-
VXRT,VAXART INC,Health Care,Equity,"3,729,593.76",0.01,"3,729,593.76","2,936,688.00",1.27,United States,NASDAQ,USD,1,USD,-
BIG,BIG LOTS INC,Consumer Discretionary,Equity,"3,722,994.40",0.01,"3,722,994.40","631,016.00",5.9,United States,New York Stock Exchange Inc.,USD,1,USD,-
PGEN,PRECIGEN INC,Health Care,Equity,"3,718,659.46",0.01,"3,718,659.46","2,775,119.00",1.34,United States,NASDAQ,USD,1,USD,-
BCOV,BRIGHTCOVE INC,Information Technology,Equity,"3,712,416.80",0.01,"3,712,416.80","875,570.00",4.24,United States,NASDAQ,USD,1,USD,-
TYRA,TYRA BIOSCIENCES INC,Health Care,Equity,"3,712,437.36",0.01,"3,712,437.36","271,377.00",13.68,United States,NASDAQ,USD,1,USD,-
NKTX,NKARTA INC,Health Care,Equity,"3,708,185.12",0.01,"3,708,185.12","759,874.00",4.88,United States,NASDAQ,USD,1,USD,-
VLGEA,VILLAGE SUPER MARKET INC CLASS A,Consumer Staples,Equity,"3,704,915.45",0.01,"3,704,915.45","178,895.00",20.71,United States,NASDAQ,USD,1,USD,-
BH,BIGLARI HOLDINGS INCINARY CLASS B,Consumer Discretionary,Equity,"3,697,627.53",0.01,"3,697,627.53","17,681.00",209.13,United States,New York Stock Exchange Inc.,USD,1,USD,-
BGFV,BIG SPORTING GOODS CORP,Consumer Discretionary,Equity,"3,698,151.76",0.01,"3,698,151.76","480,904.00",7.69,United States,NASDAQ,USD,1,USD,-
NN,NEXTNAV INC,Information Technology,Equity,"3,688,784.19",0.01,"3,688,784.19","1,351,203.00",2.73,United States,NASDAQ,USD,1,USD,-
RBB,RBB BANCORP,Financials,Equity,"3,684,933.60",0.01,"3,684,933.60","331,976.00",11.1,United States,NASDAQ,USD,1,USD,-
SNPO,SNAP ONE HOLDINGS CORP,Consumer Discretionary,Equity,"3,673,956.10",0.01,"3,673,956.10","405,962.00",9.05,United States,NASDAQ,USD,1,USD,-
HLLY,HOLLEY INC,Consumer Discretionary,Equity,"3,652,497.18",0.01,"3,652,497.18","1,096,846.00",3.33,United States,New York Stock Exchange Inc.,USD,1,USD,-
GOEV,CANOO INC CLASS A,Consumer Discretionary,Equity,"3,638,231.02",0.01,"3,638,231.02","6,518,959.00",0.56,United States,NASDAQ,USD,1,USD,-
CBNK,CAPITAL BANCORP INC,Financials,Equity,"3,599,120.40",0.01,"3,599,120.40","206,846.00",17.4,United States,NASDAQ,USD,1,USD,-
OPRT,OPORTUN FINANCIAL CORP,Financials,Equity,"3,600,434.79",0.01,"3,600,434.79","630,549.00",5.71,United States,NASDAQ,USD,1,USD,-
ACET,ADICET BIO INC,Health Care,Equity,"3,584,616.36",0.01,"3,584,616.36","681,486.00",5.26,United States,NASDAQ,USD,1,USD,-
AHT,ASHFORD HOSPITALITY TRUST REIT INC,Real Estate,Equity,"3,564,516.71",0.01,"3,564,516.71","793,879.00",4.49,United States,New York Stock Exchange Inc.,USD,1,USD,-
CDXS,CODEXIS INC,Health Care,Equity,"3,555,207.53",0.01,"3,555,207.53","1,372,667.00",2.59,United States,NASDAQ,USD,1,USD,-
SGHT,SIGHT SCIENCES INC,Health Care,Equity,"3,556,164.04",0.01,"3,556,164.04","475,423.00",7.48,United States,NASDAQ,USD,1,USD,-
PIII,P3 HEALTH PARTNERS INC CLASS A,Health Care,Equity,"3,547,181.32",0.01,"3,547,181.32","676,943.00",5.24,United States,NASDAQ,USD,1,USD,-
CRDA,CRAWFORD CLASS A,Financials,Equity,"3,547,525.40",0.01,"3,547,525.40","355,820.00",9.97,United States,New York Stock Exchange Inc.,USD,1,USD,-
KZR,KEZAR LIFE SCIENCES INC,Health Care,Equity,"3,539,072.16",0.01,"3,539,072.16","1,216,176.00",2.91,United States,NASDAQ,USD,1,USD,-
SKLZ,SKILLZ INC CLASS A,Communication,Equity,"3,535,769.79",0.01,"3,535,769.79","7,180,686.00",0.49,United States,New York Stock Exchange Inc.,USD,1,USD,-
TNGX,TANGO THERAPEUTICS INC,Health Care,Equity,"3,526,184.20",0.01,"3,526,184.20","1,037,113.00",3.4,United States,NASDAQ,USD,1,USD,-
ALCO,ALICO INC,Consumer Staples,Equity,"3,523,374.80",0.01,"3,523,374.80","145,594.00",24.2,United States,NASDAQ,USD,1,USD,-
LEGH,LEGACY HOUSING CORP,Consumer Discretionary,Equity,"3,519,217.26",0.01,"3,519,217.26","176,934.00",19.89,United States,NASDAQ,USD,1,USD,-
FRBA,FIRST BANK,Financials,Equity,"3,513,818.35",0.01,"3,513,818.35","346,189.00",10.15,United States,NASDAQ,USD,1,USD,-
